id,prompt,score,chars,words,4sqrt_words,avg_word_len,words_gr5,words_gr6,words_gr7,words_gr8,diff_words,long_words,spell_err,uniq_words,nouns,verbs,adj,adv,stop_words,sentences,avg_sentence_len,exclamations,questions,commas
197,1,0.8,2432,425,4.5404325926158515,4.590588235294118,145,89,68,35,10,145,8,191,98,48,41,16,216,23,18.304347826086957,1,0,19
198,1,0.9,4128,744,5.22267779917273,4.424731182795699,193,116,83,48,7,193,25,286,188,90,54,33,364,39,18.923076923076923,1,3,45
199,1,0.6,2004,366,4.37391431897208,4.379781420765028,101,62,38,23,7,101,5,145,86,44,26,17,183,27,13.37037037037037,0,0,3
200,1,0.7,2237,401,4.474928423394142,4.476309226932669,112,74,58,37,13,112,5,202,92,47,39,17,197,27,14.62962962962963,0,0,7
201,1,0.6,2095,376,4.403489460605681,4.473404255319149,91,55,43,14,13,91,6,169,77,51,34,16,193,28,13.428571428571429,1,0,8
202,1,0.8,2561,509,4.749845086458816,3.9724950884086443,89,57,41,21,3,89,6,185,87,75,38,24,282,27,18.40740740740741,0,0,3
203,1,0.8,2055,377,4.40641439709744,4.3289124668435015,97,64,41,24,8,97,5,161,95,41,22,9,202,33,11.151515151515152,2,7,12
204,1,0.8,3152,577,4.901104395840659,4.311958405545927,149,107,60,21,8,149,22,283,130,56,56,24,300,47,11.914893617021276,0,13,30
205,1,0.8,2098,366,4.37391431897208,4.590163934426229,113,79,52,30,7,113,4,188,109,35,29,10,173,25,14.52,0,1,24
206,1,0.6,1583,288,4.119534287814235,4.388888888888889,73,50,33,24,2,73,4,135,67,34,24,18,136,25,11.2,0,2,5
207,1,0.4,913,150,3.4996355115805833,4.96,58,37,32,15,7,58,1,72,45,18,9,5,69,10,15.0,0,1,8
208,1,0.4,858,165,3.5840246342157207,4.127272727272727,37,22,14,9,2,37,1,94,44,19,15,3,80,8,20.5,0,0,2
209,1,0.7,2190,385,4.429606852797275,4.576623376623377,120,82,55,21,3,120,7,186,114,38,39,11,175,26,14.5,3,1,15
210,1,0.4,965,191,3.7175630406336424,3.979057591623037,35,28,22,13,1,35,5,89,39,10,13,6,120,12,15.833333333333334,1,0,1
211,1,0.5,1355,271,4.057348596454873,3.904059040590406,56,27,16,4,0,56,1,119,68,25,17,3,153,20,13.45,0,0,5
212,1,0.6,1535,323,4.239363248839551,3.6625386996904026,44,22,13,4,0,44,8,123,59,35,20,10,195,20,15.75,0,0,8
213,1,0.6,1762,308,4.189263512215989,4.6103896103896105,91,64,45,26,2,91,24,172,76,40,27,13,144,14,21.785714285714285,0,1,9
214,1,0.8,3316,553,4.849324904830537,4.895117540687161,189,133,92,59,6,189,13,238,176,67,55,11,240,28,19.75,0,1,15
215,1,0.6,2105,407,4.49157444576309,4.100737100737101,98,59,22,15,9,98,6,186,90,61,20,14,218,20,20.0,0,0,8
216,1,0.8,2828,533,4.804871773651238,4.138836772983114,120,84,46,25,7,120,5,220,105,80,33,18,288,39,13.435897435897436,1,4,45
217,1,0.6,1748,340,4.294076025710977,4.047058823529412,70,40,23,10,6,70,5,172,79,45,21,13,172,26,13.038461538461538,0,2,3
218,1,0.7,2112,397,4.463727012841542,4.234256926952141,89,62,40,26,6,89,7,182,91,39,31,31,199,23,16.82608695652174,3,2,10
219,1,0.8,2489,429,4.551078463090697,4.638694638694639,122,90,62,35,5,122,46,224,128,47,34,9,201,37,11.594594594594595,3,0,17
220,1,0.4,1158,207,3.793085099221761,4.473429951690822,52,31,22,10,2,52,3,115,55,23,19,11,98,19,10.842105263157896,1,0,6
221,1,0.7,2550,439,4.577371171290019,4.649202733485193,137,98,61,33,11,137,4,195,117,48,22,12,225,27,16.22222222222222,0,0,23
222,1,0.6,2267,433,4.561650145143182,4.1362586605080836,101,62,39,26,8,101,8,175,114,45,31,16,222,14,30.428571428571427,3,0,21
223,1,0.6,1863,344,4.306650321420513,4.334302325581396,86,49,30,13,4,86,12,148,95,40,26,23,153,20,17.05,0,0,4
224,1,1.0,2884,543,4.827251847113644,4.171270718232044,124,86,57,36,4,124,15,236,101,74,39,32,289,43,12.348837209302326,3,0,19
225,1,0.6,1398,248,3.968376966471762,4.516129032258065,63,38,26,15,4,63,1,113,65,35,18,5,121,19,13.052631578947368,0,2,9
226,1,0.7,2029,369,4.382849839122776,4.3983739837398375,97,62,36,20,2,97,10,159,95,45,32,14,177,27,13.407407407407407,0,0,9
227,1,0.6,1664,292,4.133764324515255,4.530821917808219,94,61,29,11,3,94,9,124,67,40,28,7,147,11,26.545454545454547,0,0,24
228,1,0.6,1447,284,4.105155240225724,3.98943661971831,56,28,15,7,0,56,14,145,67,30,32,9,140,24,11.458333333333334,4,1,4
229,1,0.7,2428,458,4.62611441266131,4.198689956331878,119,73,45,12,9,119,6,185,101,60,30,20,239,31,14.612903225806452,0,5,15
230,1,0.6,1536,280,4.090623489235047,4.378571428571429,73,46,33,19,4,73,7,146,67,36,23,9,140,23,11.91304347826087,0,0,6
231,1,1.0,3082,539,4.8183372165600655,4.521335807050093,157,107,69,39,7,157,7,258,116,71,43,16,279,36,14.833333333333334,0,4,42
232,1,0.5,1152,194,3.732075599071396,4.835051546391752,61,47,32,19,4,61,53,133,64,14,33,4,74,9,21.444444444444443,0,0,6
233,1,0.6,2221,410,4.499828522434671,4.307317073170732,103,72,50,20,6,103,0,166,95,49,27,12,217,32,12.71875,1,0,12
234,1,0.5,1577,298,4.154837722659222,4.191275167785235,73,48,35,18,3,73,11,135,75,27,22,16,150,19,15.68421052631579,0,0,10
235,1,0.4,986,202,3.769969549419716,3.8069306930693068,30,17,10,8,1,30,23,106,44,22,22,2,108,10,20.1,0,0,4
236,1,0.6,1757,318,4.222860937815382,4.427672955974843,89,57,40,29,7,89,6,157,73,38,25,11,167,17,18.58823529411765,0,0,7
237,1,0.7,1717,330,4.262147595354359,4.151515151515151,83,49,27,11,10,83,7,154,74,30,33,24,164,13,24.692307692307693,0,0,3
238,1,0.7,2452,448,4.600653267582412,4.401785714285714,135,87,51,14,0,135,8,142,96,61,33,24,224,21,20.857142857142858,0,0,9
239,1,0.6,1420,255,3.996088014880467,4.419607843137255,68,50,31,17,3,68,10,145,76,30,14,7,122,19,13.368421052631579,0,0,15
240,1,0.7,1356,247,3.9643705232359037,4.412955465587045,58,32,24,10,3,58,8,127,54,30,18,14,127,12,20.5,0,0,6
241,1,0.7,2353,434,4.564281614449273,4.2695852534562215,105,67,48,26,8,105,4,170,115,48,19,9,237,31,13.903225806451612,4,2,23
242,1,0.9,3134,633,5.015923768441686,3.862559241706161,115,65,42,16,5,115,7,208,135,72,39,18,358,34,18.58823529411765,0,1,18
243,1,0.5,1763,352,4.3314735413359875,3.9204545454545454,63,42,16,6,5,63,14,154,77,39,36,5,191,15,23.266666666666666,0,0,5
244,1,0.5,870,168,3.6002057436785084,4.142857142857143,38,29,16,10,2,38,7,88,34,26,11,3,90,7,23.857142857142858,0,0,0
245,1,0.9,3593,655,5.058949276691698,4.366412213740458,155,108,73,43,9,155,7,273,149,91,47,32,326,44,14.681818181818182,3,4,25
246,1,0.6,2220,415,4.513485215159496,4.195180722891566,95,66,35,19,7,95,2,181,87,47,22,13,228,28,14.357142857142858,8,1,33
247,1,0.7,2505,487,4.6976671328132555,4.039014373716633,105,60,36,19,4,105,6,175,103,62,36,17,258,40,12.1,2,0,9
248,1,0.7,1911,339,4.290915128445443,4.498525073746313,86,65,55,22,6,86,11,133,91,40,35,9,161,23,14.608695652173912,0,0,19
249,1,0.8,1737,311,4.19942759058284,4.446945337620579,82,58,31,15,7,82,5,154,65,43,28,17,154,24,12.875,0,5,17
250,1,0.7,2959,567,4.879729685093357,4.1234567901234565,116,82,49,29,5,116,2,230,120,64,48,28,295,27,20.59259259259259,0,0,25
251,1,0.7,2218,415,4.513485215159496,4.2626506024096384,101,61,45,19,16,101,4,162,95,50,27,17,217,26,15.653846153846153,0,2,5
252,1,0.4,1195,236,3.9194759210559282,3.9788135593220337,52,34,23,2,4,52,11,105,49,28,22,8,126,14,15.857142857142858,0,2,2
253,1,0.8,2979,586,4.920105372227348,3.9965870307167237,139,86,41,16,4,139,24,248,122,65,35,33,313,31,18.516129032258064,0,0,16
254,1,0.6,1719,328,4.255675067045749,4.112804878048781,74,49,29,18,8,74,6,162,72,40,24,12,177,23,14.173913043478262,0,0,13
255,1,0.6,1532,289,4.123105625617661,4.193771626297578,58,39,23,15,5,58,1,148,63,32,25,9,151,15,18.866666666666667,0,0,11
256,1,0.6,2253,433,4.561650145143182,4.138568129330254,112,64,33,5,6,112,8,163,109,47,32,5,234,20,21.5,0,0,4
257,1,0.9,2933,529,4.795831523312719,4.455576559546314,143,103,70,32,11,143,3,208,114,51,48,21,285,26,20.153846153846153,0,0,20
258,1,0.7,2387,432,4.559014113909555,4.347222222222222,110,81,60,29,4,110,10,210,100,50,31,16,223,27,15.925925925925926,1,1,29
259,1,0.5,1677,314,4.209518398423904,4.238853503184713,82,47,36,18,6,82,11,148,67,41,30,10,156,30,10.366666666666667,2,0,1
260,1,0.7,2440,444,4.590349388195356,4.364864864864865,111,82,49,20,12,111,19,171,107,71,31,12,215,30,14.8,0,5,27
261,1,0.6,1469,293,4.13729897017652,3.9590443686006824,52,34,23,7,2,52,2,122,61,20,15,11,183,12,24.416666666666668,0,1,3
262,1,0.8,2967,524,4.784458828803859,4.559160305343512,150,97,61,28,14,150,7,230,142,67,37,7,251,30,17.5,0,1,16
263,1,0.6,2068,379,4.412246857773462,4.387862796833773,99,62,45,33,4,99,10,159,86,33,34,14,206,18,20.5,1,1,6
264,1,0.9,2197,411,4.502569814307524,4.206812652068127,97,67,33,26,5,97,4,218,87,50,29,11,228,36,11.083333333333334,1,4,20
265,1,0.9,2355,400,4.47213595499958,4.6925,127,94,69,33,2,127,11,171,105,44,24,13,208,25,15.84,3,4,43
266,1,0.8,2654,456,4.6210557780730825,4.712719298245614,145,108,69,48,9,145,4,225,112,59,30,19,219,23,19.565217391304348,5,1,24
267,1,0.6,1491,271,4.057348596454873,4.409594095940959,65,47,37,23,4,65,2,137,52,49,20,10,138,17,15.470588235294118,1,2,7
268,1,0.7,2148,402,4.47771567384123,4.218905472636816,96,68,40,15,6,96,11,193,92,51,24,20,211,21,18.952380952380953,5,1,18
269,1,0.6,2019,393,4.452440634258812,4.038167938931298,67,34,25,23,1,67,6,158,86,63,36,7,195,26,15.0,0,0,12
270,1,0.6,1680,324,4.242640687119285,4.067901234567901,70,55,34,7,3,70,8,142,60,45,16,16,182,20,16.0,0,0,13
271,1,0.8,2868,531,4.800358032856073,4.24105461393597,123,85,49,26,10,123,15,229,129,64,50,18,264,39,13.153846153846153,9,6,42
272,1,0.6,1585,295,4.1443412066717755,4.328813559322034,76,44,21,11,2,76,8,140,65,32,27,10,157,11,26.818181818181817,0,0,1
273,1,0.7,2130,391,4.446765108849936,4.327365728900256,89,65,52,28,5,89,10,173,102,41,29,15,196,27,14.25925925925926,4,2,13
274,1,0.9,2322,395,4.458094538516629,4.751898734177215,123,88,65,32,12,123,3,180,106,40,50,18,172,27,14.518518518518519,0,1,21
275,1,0.6,1430,265,4.034702045517079,4.313207547169811,68,52,25,7,6,68,9,129,61,37,14,10,139,17,15.529411764705882,0,0,3
276,1,0.7,2278,419,4.524321992349652,4.312649164677804,103,70,45,16,10,103,8,195,99,51,35,11,211,23,18.17391304347826,2,1,22
277,1,0.6,1745,304,4.175595259859688,4.625,92,65,41,27,4,92,4,158,74,44,26,9,139,22,13.681818181818182,1,0,12
278,1,0.8,2528,442,4.585171320859084,4.604072398190045,130,97,68,37,11,130,2,188,130,51,32,11,207,34,12.794117647058824,1,3,16
279,1,0.8,2180,405,4.486046343663662,4.274074074074074,97,67,45,24,12,97,3,183,105,49,27,23,194,34,11.705882352941176,3,0,9
280,1,0.5,1225,225,3.872983346207417,4.315555555555555,61,47,29,19,4,61,0,90,56,18,19,7,121,16,13.875,1,1,6
281,1,0.6,1797,317,4.21953715646217,4.5678233438485805,95,68,46,21,7,95,12,144,82,33,22,10,158,20,15.65,4,1,11
282,1,0.4,1110,225,3.872983346207417,3.8666666666666667,36,23,19,10,4,36,6,121,50,30,12,5,124,11,20.272727272727273,0,0,3
283,1,0.6,1606,307,4.185858988061498,4.153094462540716,72,49,27,8,6,72,7,136,81,29,25,8,159,15,20.4,0,0,8
284,1,0.9,2923,554,4.851515700467189,4.169675090252707,142,98,54,22,6,142,10,271,115,66,39,35,291,29,18.96551724137931,2,0,25
285,1,0.2,339,65,2.8394115144336776,4.061538461538461,15,7,5,3,1,15,1,50,17,10,4,2,31,4,15.75,0,1,2
286,1,1.0,3078,563,4.87110059795621,4.358792184724689,144,98,70,40,6,144,20,232,133,75,29,22,288,32,17.1875,3,1,19
287,1,0.6,1867,348,4.3191154309855655,4.264367816091954,84,57,36,13,1,84,9,147,76,35,30,16,187,26,13.192307692307692,0,0,8
288,1,0.8,2231,405,4.486046343663662,4.385185185185185,107,81,50,27,9,107,5,196,98,47,29,16,209,21,19.047619047619047,1,2,21
289,1,0.9,3114,550,4.842734640584506,4.552727272727273,157,115,73,44,9,157,5,257,135,60,43,27,271,29,18.517241379310345,0,1,28
290,1,0.9,2553,442,4.585171320859084,4.626696832579186,136,100,70,35,14,136,12,215,115,51,37,11,217,32,13.65625,3,3,29
291,1,0.9,2949,525,4.786739858690798,4.485714285714286,146,111,72,35,7,146,9,242,150,61,37,17,244,36,14.5,1,0,19
292,1,0.6,1273,247,3.9643705232359037,4.060728744939271,62,36,20,11,7,62,5,101,54,22,22,6,137,17,13.352941176470589,0,0,4
293,1,0.8,2424,467,4.648675379608078,4.113490364025696,96,64,40,10,2,96,29,176,94,61,32,11,263,26,17.76923076923077,0,0,5
294,1,0.8,2008,346,4.31289638615841,4.641618497109826,101,67,43,29,5,101,16,160,88,41,29,17,166,25,13.8,0,0,20
295,1,0.8,2618,506,4.742830774801478,4.075098814229249,115,79,41,18,6,115,10,167,110,67,29,11,282,23,21.91304347826087,0,0,6
296,1,0.7,2675,469,4.65364457470784,4.562899786780384,151,100,54,26,18,151,13,200,118,56,41,16,231,29,16.06896551724138,0,0,25
297,1,0.6,2063,382,4.420952418392678,4.30890052356021,88,57,40,30,2,88,4,128,94,34,31,16,206,26,14.5,0,0,8
298,1,0.6,1765,337,4.284572294953817,4.1335311572700295,76,46,29,16,5,76,3,120,83,37,25,12,176,21,15.714285714285714,0,1,12
299,1,0.6,2680,502,4.733429676503928,4.199203187250996,111,72,53,25,8,111,14,226,101,80,32,14,267,38,12.763157894736842,0,4,26
300,1,0.7,1964,358,4.3498147004699526,4.335195530726257,84,50,40,28,3,84,10,172,80,47,24,7,189,29,12.241379310344827,0,1,20
301,1,0.8,3386,573,4.892588109290588,4.774869109947644,190,143,102,55,18,190,15,231,159,61,49,18,275,45,12.733333333333333,1,2,27
302,1,0.8,2436,449,4.60321845021688,4.258351893095768,107,69,46,27,5,107,7,202,104,54,40,17,226,28,15.785714285714286,4,0,27
303,1,0.7,2841,530,4.798096379444944,4.266037735849056,131,81,45,22,14,131,26,187,119,56,41,19,293,26,20.346153846153847,0,3,3
304,1,0.8,2552,486,4.6952537402198615,4.084362139917696,104,78,47,25,8,104,6,167,106,44,22,13,282,26,18.576923076923077,0,1,31
305,1,0.6,2457,456,4.6210557780730825,4.280701754385965,110,68,42,25,2,110,8,192,102,68,26,15,237,31,14.516129032258064,0,3,17
306,1,0.7,1897,342,4.300376961256644,4.374269005847953,88,58,33,13,1,88,4,178,78,45,18,20,166,26,12.884615384615385,2,3,10
307,1,0.4,622,128,3.363585661014858,3.8125,19,14,7,2,0,19,12,63,25,15,8,3,76,2,63.5,0,0,3
308,1,0.7,2139,398,4.466535272810459,4.314070351758794,98,56,27,20,2,98,26,192,85,49,29,12,214,17,23.41176470588235,3,3,3
309,1,0.8,2175,367,4.37689890912139,4.833787465940055,120,84,61,48,7,120,26,156,94,38,30,14,183,17,21.470588235294116,0,0,10
310,1,0.7,1868,355,4.340673182977126,4.135211267605634,82,52,36,17,3,82,5,149,86,31,24,14,196,27,13.074074074074074,0,0,16
311,1,0.5,1205,234,3.9111454256749845,4.038461538461538,57,26,15,7,0,57,4,100,54,30,23,2,124,20,11.65,0,1,5
312,1,0.7,2013,367,4.37689890912139,4.389645776566757,98,65,47,23,6,98,12,188,99,38,28,17,179,21,17.142857142857142,5,2,7
313,1,0.8,2447,419,4.524321992349652,4.713603818615752,127,88,63,40,14,127,8,207,103,47,47,13,207,22,19.0,0,0,26
314,1,0.7,3131,541,4.822800711124814,4.6377079482439925,159,107,75,45,13,159,3,224,149,67,35,17,262,29,18.517241379310345,0,0,44
315,1,0.8,2881,498,4.723972227312666,4.672690763052209,151,122,93,52,12,151,12,199,127,78,35,16,226,33,15.0,0,0,16
316,1,0.6,2168,397,4.463727012841542,4.3879093198992445,95,63,39,20,0,95,30,160,84,71,29,19,190,21,18.904761904761905,0,1,6
317,1,0.7,2132,371,4.38877662729128,4.587601078167116,114,81,57,22,10,114,2,182,100,38,29,18,185,29,12.689655172413794,1,2,26
318,1,0.6,1724,326,4.249172870720582,4.211656441717792,79,49,25,13,7,79,7,172,81,40,30,13,153,12,26.916666666666668,0,0,11
319,1,1.0,2961,533,4.804871773651238,4.4277673545966225,144,98,66,35,5,144,23,250,126,67,43,13,271,29,18.379310344827587,3,0,21
320,1,0.6,1748,325,4.245910547493899,4.270769230769231,69,52,32,12,6,69,8,142,75,44,18,9,172,16,20.0625,3,1,9
321,1,0.8,2186,418,4.521620096852551,4.155502392344498,102,50,33,20,3,102,2,173,78,56,32,15,226,27,15.296296296296296,3,1,3
322,1,0.6,1840,336,4.281390285856145,4.372023809523809,95,69,28,9,4,95,7,157,93,49,15,16,153,20,16.45,0,0,14
323,1,0.7,2097,398,4.466535272810459,4.135678391959799,91,73,38,17,7,91,10,174,83,51,32,13,211,18,21.833333333333332,0,3,31
324,1,0.8,3889,657,5.062806655991575,4.802130898021309,226,174,108,60,7,226,4,282,164,80,59,32,311,41,15.902439024390244,0,0,36
325,1,0.4,2001,404,4.4832746115135285,3.871287128712871,76,34,22,11,20,76,1,134,86,39,29,17,229,26,15.384615384615385,0,0,5
326,1,0.6,1830,343,4.303517070658851,4.24198250728863,67,52,36,21,1,67,16,164,82,47,22,8,182,30,11.433333333333334,0,0,1
327,1,0.6,1754,355,4.340673182977126,3.8732394366197185,67,44,22,14,2,67,10,128,72,35,28,4,209,18,19.27777777777778,0,0,5
328,1,0.9,3671,646,5.041480938601045,4.569659442724459,184,125,92,52,13,184,9,231,168,69,42,10,349,36,17.86111111111111,0,3,23
329,1,0.8,2596,479,4.678254869953035,4.27348643006263,128,83,53,34,8,128,6,225,105,53,34,16,259,35,13.371428571428572,5,1,33
330,1,0.6,1560,294,4.140824579655874,4.200680272108843,69,45,23,19,8,69,20,163,67,48,15,8,146,20,14.3,0,0,4
331,1,0.7,2126,391,4.446765108849936,4.258312020460358,94,58,38,17,4,94,14,159,92,41,33,15,208,30,12.6,2,3,19
332,1,0.8,3677,706,5.154673657097299,4.131728045325779,168,116,74,38,7,168,30,250,163,79,41,21,390,45,15.688888888888888,0,0,3
333,1,0.7,1832,345,4.309776748395062,4.223188405797101,82,65,34,17,4,82,17,164,72,45,22,4,193,16,21.5625,0,0,11
334,1,0.9,3010,534,4.8071238819675415,4.492509363295881,141,108,61,28,8,141,1,258,117,60,54,10,274,36,14.694444444444445,2,1,20
335,1,0.8,1724,284,4.105155240225724,4.919014084507042,96,73,53,36,10,96,7,172,83,30,32,15,119,24,11.708333333333334,0,1,17
336,1,0.6,1108,216,3.833658625477635,4.064814814814815,46,35,20,7,2,46,5,100,45,29,5,11,124,9,23.77777777777778,0,0,2
337,1,0.9,2921,526,4.789017632287381,4.4505703422053235,143,97,63,40,10,143,8,223,132,71,38,14,259,24,21.916666666666668,0,2,19
338,1,0.7,2061,353,4.334546600055874,4.69971671388102,107,81,64,33,6,107,11,177,91,42,34,16,163,29,11.96551724137931,1,1,17
339,1,0.6,1503,282,4.097908689044531,4.23758865248227,71,52,30,13,2,71,7,134,76,33,11,8,145,15,18.466666666666665,0,1,10
340,1,0.7,2579,456,4.6210557780730825,4.530701754385965,144,84,49,23,8,144,5,200,132,61,31,20,208,27,16.88888888888889,0,1,20
341,1,0.7,2019,367,4.37689890912139,4.389645776566757,99,78,48,16,8,99,9,163,95,51,31,8,180,27,13.333333333333334,2,1,11
342,1,0.8,2274,432,4.559014113909555,4.164351851851852,102,66,40,23,3,102,24,207,107,55,29,12,216,18,23.666666666666668,0,0,19
343,1,1.0,3760,696,5.136322801046079,4.267241379310345,160,111,65,42,13,160,7,261,140,81,63,32,376,32,21.1875,0,5,45
344,1,0.5,1309,259,4.011667600815287,3.9806949806949805,41,31,19,12,0,41,6,127,49,32,22,8,142,12,21.583333333333332,0,0,2
345,1,0.6,1652,322,4.236078191550099,4.068322981366459,66,42,26,12,2,66,14,147,74,40,14,10,181,15,21.4,0,1,4
346,1,0.6,1375,266,4.038502993721819,4.090225563909774,53,27,21,13,1,53,15,147,60,35,17,7,143,15,17.733333333333334,0,0,3
347,1,0.6,2122,410,4.499828522434671,4.082926829268293,103,66,42,18,3,103,7,140,85,47,26,23,222,27,14.962962962962964,0,1,8
348,1,0.7,2023,356,4.3437267713466055,4.573033707865169,98,66,42,27,4,98,27,165,102,53,21,10,165,33,10.727272727272727,0,0,5
349,1,0.5,1240,227,3.8815614349536403,4.3744493392070485,64,31,16,7,0,64,5,94,59,34,12,4,114,11,20.09090909090909,1,0,7
350,1,0.3,647,127,3.356996822992933,4.015748031496063,28,17,15,15,8,28,2,54,35,11,8,0,67,10,12.7,0,0,0
351,1,0.6,1457,255,3.996088014880467,4.580392156862745,83,56,37,23,11,83,2,113,64,27,19,7,129,20,12.75,0,0,5
352,1,0.4,1075,219,3.8469011667768047,3.8036529680365296,34,26,22,8,2,34,7,92,45,27,10,8,129,13,16.76923076923077,0,0,9
353,1,0.6,1521,275,4.072238199292497,4.367272727272727,81,53,35,25,4,81,9,171,72,33,17,12,133,22,12.318181818181818,1,3,18
354,1,0.6,1451,259,4.011667600815287,4.482625482625482,81,50,34,19,5,81,7,141,59,28,23,11,133,17,15.0,1,0,12
355,1,0.5,1114,200,3.7606030930863934,4.51,64,43,33,17,2,64,5,108,51,22,15,3,106,8,24.375,0,0,4
356,1,0.0,49,8,1.681792830507429,4.75,2,1,1,1,1,2,0,8,2,0,1,0,5,1,8.0,0,0,1
357,1,0.4,981,182,3.672973939906468,4.285714285714286,42,32,20,10,2,42,4,105,44,22,13,7,95,11,16.363636363636363,0,1,6
358,1,0.8,2979,541,4.822800711124814,4.406654343807763,143,96,70,40,8,143,14,211,134,66,42,25,261,44,12.295454545454545,0,0,8
359,1,0.8,2651,475,4.66845742378608,4.421052631578948,125,80,59,46,5,125,13,199,122,33,48,9,255,28,16.785714285714285,2,1,42
360,1,0.6,1415,263,4.02706775957729,4.300380228136882,74,45,23,5,3,74,6,154,62,34,27,9,127,10,26.2,1,0,10
361,1,0.9,3560,595,4.9388887247336255,4.838655462184874,207,160,95,70,16,207,9,239,144,64,43,30,294,32,18.5,8,0,53
362,1,0.7,2484,438,4.574762238243245,4.495433789954338,125,90,54,37,16,125,6,217,126,59,38,13,193,28,15.25,2,2,16
363,1,0.6,1942,374,4.39762203989994,4.045454545454546,70,45,27,16,2,70,11,169,72,52,19,17,212,24,15.125,0,0,16
364,1,0.6,1912,347,4.3160092690119605,4.406340057636887,96,67,44,25,7,96,5,160,83,48,22,14,175,17,20.11764705882353,0,0,15
365,1,0.7,1791,317,4.21953715646217,4.523659305993691,88,58,47,26,2,88,3,148,89,47,23,8,138,21,14.619047619047619,0,0,18
366,1,0.6,1360,246,3.9603518961524267,4.353658536585366,57,40,25,19,2,57,4,128,59,31,21,12,115,18,13.11111111111111,1,3,15
367,1,0.8,3470,615,4.979878867530262,4.510569105691057,174,133,83,45,14,174,7,268,156,68,51,19,310,33,18.393939393939394,4,2,36
368,1,0.6,1746,329,4.258915019957202,4.161094224924012,79,48,27,10,2,79,6,146,75,39,24,14,172,24,13.291666666666666,0,4,23
369,1,0.8,2611,461,4.633671390332281,4.503253796095445,139,89,58,36,7,139,5,178,118,55,44,18,221,33,13.757575757575758,4,3,22
370,1,0.6,1576,276,4.075935196471621,4.547101449275362,86,58,43,13,2,86,3,143,59,38,23,5,147,19,14.263157894736842,1,0,16
371,1,0.5,2130,409,4.497082211407379,4.166259168704157,103,75,46,19,8,103,16,197,83,55,30,10,224,9,45.0,0,0,6
372,1,0.2,733,159,3.5509886247238938,3.5849056603773586,24,15,5,0,1,24,8,64,37,18,7,0,94,5,31.8,0,0,0
373,1,0.6,2465,457,4.623587170848188,4.341356673960613,130,78,53,18,11,130,25,176,123,68,40,10,208,17,26.58823529411765,0,0,6
374,1,0.8,2625,463,4.6386889086626635,4.559395248380129,134,103,67,23,8,134,19,223,126,63,27,18,220,30,15.2,4,5,19
375,1,0.9,2494,473,4.663535479754769,4.150105708245243,111,79,49,28,10,111,6,207,108,61,32,13,240,31,15.064516129032258,0,4,25
376,1,0.7,2452,467,4.648675379608078,4.1563169164882225,107,69,49,27,12,107,6,190,103,41,34,15,264,28,16.607142857142858,0,0,14
377,1,0.8,1734,311,4.19942759058284,4.411575562700965,76,54,41,25,5,76,6,142,68,35,26,11,168,18,17.055555555555557,2,4,25
